name,taxType,link,image,price,soldOut
[전북 진안] 미쁘다 사과즙 50포/100포,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12882-1012009?tpa_index18274=8&PB_1410486717=9&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a6622033f8bf266eac4dc0f44273.jpg,"25,000 P",FALSE
홍천사랑상품권,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-4469-1009009?tpa_index18274=8&PB_1410486717=9&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_1a33e26a113168c08c3ce316fbb8.jpg,"10,000 P",FALSE
[경북 안동] 월영안동소주 43도,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14953-1014005?tpa_index18274=8&PB_1410486717=9&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c4541cd2b54e1054aefd5cea9a2b.jpg,"43,000 P",FALSE
쌍감티백차,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19771-1010004?tpa_index18274=8&PB_1410486717=9&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e82b7f1e9dda3aceed14b25e6e7a.jpg,"15,000 P",FALSE
[강원 양구군] 해안 펀치볼 건시래기,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17392-1009016?tpa_index18274=8&PB_1410486717=10&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_888dc60603510500d08645a30db4.png,"23,000 P",FALSE
[대전광역시] 유성배 참고은배 5KG,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17697-1006001?tpa_index18274=8&PB_1410486717=10&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_45329015623029fe397d7e0cca07.jpg,"23,000 P",FALSE
[부산 영도구] 어센트 드립백세트 2호,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18019-1002005?tpa_index18274=8&PB_1410486717=10&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ac2cc5955dee44ee84294f9c51a2.jpg,"30,000 P",FALSE
[153버섯농장] 건표고버섯(70g),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8910-1013011?tpa_index18274=8&PB_1410486717=10&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7d1d4dc345eff6e7ecdd0620a58d.jpg,"6,000 P",FALSE
나비팜 애플수박(3~4개입) 애플꿀수박,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-13711-1013018?tpa_index18274=8&PB_1410486717=10&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_0abe6dca6d58bf28278535c8887a.png,"30,000 P",TRUE
내몸에 조은 비타민D 사과즙 30포*2박스 (60포),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6185-1010006?tpa_index18274=8&PB_1410486717=10&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_0d3bd2c3d3e1ff12a0f1a75bfe6e.png,"25,000 P",FALSE
우리밀 과자 세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17929-1005006?tpa_index18274=8&PB_1410486717=10&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a1268fb0914de386d751ab8a56d4.jpg,"30,000 P",FALSE
[경기 부천시] 부천에 써! 부천핸 썹! 부천페이 3만원권,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-4774-1008006?tpa_index18274=8&PB_1410486717=10&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_51d299dc474a890f9c0eb1b1acd1.png,"30,000 P",FALSE
[강원도 본청]인제명품오미자진액,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11494-1009001?tpa_index18274=8&PB_1410486717=11&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_22a0f1b88b1d07000a8c7de93077.jpg,"12,000 P",FALSE
[화천]북한강40 (전통증류소주375ml),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-3984-1009015?tpa_index18274=8&PB_1410486717=11&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d790de5db9f2b66b7405f5a5e850.jpg,"30,000 P",FALSE
[강원도 속초] 속초붉은대게모듬살 1kg,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11740-1009007?tpa_index18274=8&PB_1410486717=11&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_947a6b63c4339e997c3d65cc2904.jpg,"30,000 P",FALSE
아토한방애 미스트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19718-1010004?tpa_index18274=8&PB_1410486717=11&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_66253da66263cb5497cf07989028.jpg,"37,500 P",FALSE
자연산우럭포 1kg 2~3마리,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19122-1011015?tpa_index18274=8&PB_1410486717=11&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b716ab76fb7dd7b07aae878d6bb2.jpg,"43,000 P",FALSE
쉽고 재미있는 보드게임 가드너스,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16136-1013004?tpa_index18274=8&PB_1410486717=11&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a1ef4cf4b457cf3abf0c1d189fa6.jpg,"34,000 P",FALSE
[대구 서구] [정화실업 수노은] 한글 스카프,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7172-1003004?tpa_index18274=8&PB_1410486717=11&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a242dc37841fdcf454f5f19fad35.jpg,"20,000 P",FALSE
김치세트3호(10kg) 순천남도김치,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7935-1013004?tpa_index18274=8&PB_1410486717=11&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_09c455086c0f81764d72ea588458.jpg,"100,000 P",FALSE
어린이도라지배즙(80ml*25포)*2,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19713-1010004?tpa_index18274=8&PB_1410486717=12&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6ee446309c055fb5084226e94278.jpg,"54,000 P",FALSE
[수정농원] 쌈 앤 샐러드 800g,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-251-1015013?tpa_index18274=8&PB_1410486717=12&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6a16ba1315cf4aac3dd86d139125.jpg,"10,000 P",FALSE
금강산수해풍미 10kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10988-1009018?tpa_index18274=8&PB_1410486717=12&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_82a41ef4c79719591aa9357a1992.jpg,"30,000 P",FALSE
[경기도] 공기정화식물 소형 2종세트+미니 토분다육,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18383-1008001?tpa_index18274=8&PB_1410486717=12&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_236bea07f7b083a575ca3a4622a5.jpg,"15,000 P",FALSE
[소래찬] 국산 포기김치 (5kg),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19215-1004006?tpa_index18274=8&PB_1410486717=12&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_5215e3ceb34975fb81c76307075b.png,"27,000 P",FALSE
[서진도농협] 진도 국산 바나나 1손(2.5kg~3kg),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12064-1013022?tpa_index18274=8&PB_1410486717=12&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_dfe0f479178c8f22ce23e837bc3f.jpg,"30,000 P",FALSE
스마트팜 미니오이 750g + 굿즈 택1,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17422-1011004?tpa_index18274=8&PB_1410486717=12&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4497893b3f7390b8b7b7febd9fcd.jpg,"15,000 P",FALSE
"영동 포도잼,사과잼,복숭아잼 세트",C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1467-1010008?tpa_index18274=8&PB_1410486717=12&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7978b035e03b7589d9746b0a73ff.jpg,"15,000 P",FALSE
유기농 백세미 누룽지 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8926-1013008?tpa_index18274=8&PB_1410486717=13&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7fcb1829edc7a574b5755e0d5fa1.jpg,"10,000 P",FALSE
"맛나향 고추 (청양, 꽈리, 모닝) 선물세트",A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-3088-1015007?tpa_index18274=8&PB_1410486717=13&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_cc35fb4701a691f7d3fb40e8dfdc.jpg,"30,000 P",FALSE
[전북 정읍시] 만복원_고향기름 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11155-1012005?tpa_index18274=8&PB_1410486717=13&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_1a072d6575421993f00cbdcf082e.jpg,"30,000 P",FALSE
쌍감티백차,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19771-1010004?tpa_index18274=8&PB_1410486717=13&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e82b7f1e9dda3aceed14b25e6e7a.jpg,"15,000 P",FALSE
우포늪일등쌀(상등급/10kg),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11480-1015012?tpa_index18274=8&PB_1410486717=13&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7003b3ab5bc5015ffc5fb41681a7.jpg,"28,000 P",FALSE
황새마을 달지않은 매운 재래식 시골 전통 고추장 1Kg,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6908-1011014?tpa_index18274=8&PB_1410486717=13&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_1c982e7345cedc8e4e9d7de25ad5.jpg,"23,000 P",FALSE
[강원도 속초] 이금선 명인 선물(500g*1ea),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8565-1009007?tpa_index18274=8&PB_1410486717=13&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ea72f8555caf761adb7146c271a7.jpg,"30,000 P",FALSE
[한터식품]자연담은 아로니아 발효청(600ml),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-4738-1014002?tpa_index18274=8&PB_1410486717=13&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6feb8713795f46a6a25e4a75e5e5.jpg,"20,000 P",FALSE
[대전광역시]닥터릴리아스 퍼펙트아크네 딥클렌징 폼 100ml,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-5764-1006001?tpa_index18274=8&PB_1410486717=14&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_199c853243f9a3dabd6ee6fb61d2.png,"30,000 P",FALSE
[강원 춘천시] 춘천사랑 강원한우 우족세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8339-1009002?tpa_index18274=8&PB_1410486717=14&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_de68cd90864f743961e6da570fbd.jpg,"42,000 P",FALSE
[경주시농협쌀조합공동사업법인] 이사금경주쌀20kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-118-1014003?tpa_index18274=8&PB_1410486717=14&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3bd456eaa8e6fed2024e04a021ce.jpg,"56,000 P",FALSE
[충남 답례품]명품수삼선물세트 1.5kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1916-1011001?tpa_index18274=8&PB_1410486717=14&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_55ac975b16e05ce95e1f9a6ca8d6.jpg,"60,000 P",FALSE
장흥 까치설 술도깨비 막걸리 500ml * 9병,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16992-1013013?tpa_index18274=8&PB_1410486717=14&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b7f2ec71d942a33fbe0dc80834eb.jpg,"20,000 P",FALSE
금강산수해풍미 10kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10988-1009018?tpa_index18274=8&PB_1410486717=14&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_82a41ef4c79719591aa9357a1992.jpg,"30,000 P",FALSE
[화천]100%자연발효 채향원 블루베리 유럽식 식초 (500ml),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-4000-1009015?tpa_index18274=8&PB_1410486717=14&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_8a84871a2c6d696aeebc4b7dec1d.jpg,"24,000 P",FALSE
[강원 강릉시] 쌀(햇쌀가득 4kg*2포),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9187-1009004?tpa_index18274=8&PB_1410486717=14&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_03fa13a3e0c010118abe24565f82.png,"30,000 P",FALSE
명품약돌한우 보신세트 (우족 1kg+사골 2kg+사태 600g) 1++등급이상,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10294-1014010?tpa_index18274=8&PB_1410486717=15&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4210b26d0d576115b3c8f44763ff.png,"145,000 P",FALSE
칠곡사랑상품권,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1903-1014020?tpa_index18274=8&PB_1410486717=15&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_a5b6005f8b5c809724d8d6e085c1.jpg,"10,000 P",FALSE
두무동 한식막장 1.85kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2050-1009011?tpa_index18274=8&PB_1410486717=15&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4968bab39191d284f66d1ba4a978.jpg,"38,000 P",FALSE
[전남 광양시] 썬샤인 광양쌀 10kg / 20kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6009-1013006?tpa_index18274=8&PB_1410486717=15&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6d01ae9109e265c3f0bae545392e.jpg,"28,000 P",FALSE
[전남 담양]기순도 명인의 장 수복세트1호,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15271-1013007?tpa_index18274=8&PB_1410486717=15&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_eb823003754ec02cb4174110b662.jpg,"100,000 P",FALSE
[강원 철원]신가네여주농장 여주즙 100ml x 50포,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8901-1009014?tpa_index18274=8&PB_1410486717=15&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_96ad82bfdcd3a314363994e1a764.jpg,"50,000 P",FALSE
[강원 삼척] 슈퍼딸기 1kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-11129-1009008?tpa_index18274=8&PB_1410486717=15&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_9234dc57383c5d700c6c5ebe45cb.png,"25,000 P",FALSE
[대전 동구] 석로주 720ml (석이원주조 전통주 약주),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15664-1006002?tpa_index18274=8&PB_1410486717=15&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d45c54f02c67f30ada5295fd60a8.jpg,"30,000 P",FALSE
[경남 거제시] 황금 유자청(계절상품 11월 판매개시),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9895-1015008?tpa_index18274=8&PB_1410486717=16&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e1b9ab61c3efdef7047e638a2beb.jpg,"15,000 P",TRUE
[전남 구례군] 구례사랑상품권,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-321-1013009?tpa_index18274=8&PB_1410486717=16&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_e38ac9cc2aa0f7d9d774588a19c9.png,"10,000 P",FALSE
[경북 영주시]홍삼순액 70mlx30ea,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-3477-1014007?tpa_index18274=8&PB_1410486717=16&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_c24757448ead0da3193b0a72a2a3.jpg,"55,000 P",FALSE
[전라남도 본청] 쏠라베리 산수유 선물세트 1호,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-9503-1013001?tpa_index18274=8&PB_1410486717=16&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7fb626dcca9c5bc297642315e0ba.jpg,"20,000 P",FALSE
허니스토리 스틱벌꿀,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-8847-1009005?tpa_index18274=8&PB_1410486717=16&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_91035a50cbe4ceb5f08001c543a4.jpg,"29,700 P",FALSE
[강원 삼척] 신토불이 참기름 250ml,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6449-1009008?tpa_index18274=8&PB_1410486717=16&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ad97021055a8931991cfbb679d81.jpg,"38,000 P",FALSE
탑마루 친환경/유기농 쌀,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-15860-1012004?tpa_index18274=8&PB_1410486717=16&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_950885b818b06d17c11598607153.jpg,"30,000 P",FALSE
자연발효 감식초,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-181-1012008?tpa_index18274=8&PB_1410486717=16&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_2a44a4d00d368d5e2f2d590eb355.jpeg,"27,000 P",FALSE
[충남 답례품]수삼선물세트 1kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14048-1011001?tpa_index18274=8&PB_1410486717=17&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_ced89e5dcf5c2fff8cfc346d1de6.png,"70,000 P",FALSE
[강원도 본청]청목폐 세트박스 선물용,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10358-1009001?tpa_index18274=8&PB_1410486717=17&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_db20261b40a70330cc01247dd2c2.jpg,"99,000 P",FALSE
[경남 거제시] 정성동고세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14685-1015008?tpa_index18274=8&PB_1410486717=17&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7a826cee52f8e2c55f32ec78ad2e.jpg,"70,000 P",FALSE
[거창] 거창한우선물세트 _ 갈비세트,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-2118-1015018?tpa_index18274=8&PB_1410486717=17&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_d3d63bb48b73d7f2072c37a9bef9.jpg,"220,000 P",FALSE
광주 무등산 관광 기념품 찻잔 세트(2p),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14272-1005005?tpa_index18274=8&PB_1410486717=17&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_4e74aee5c3eb0e35fa29c2761a14.jpg,"50,000 P",FALSE
(2022년 햅쌀) 강화섬쌀 해들 20kg,A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10278-1004010?tpa_index18274=8&PB_1410486717=17&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_456afb320ec1c7132253fe3744b4.jpg,"60,000 P",FALSE
아시랑 보리 한우 [함안축산농협],A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-7624-1015011?tpa_index18274=8&PB_1410486717=17&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6bb0b9afe0a790fd0adad3fe6bb4.jpg,"30,000 P",FALSE
예밀와인 세트 1호 (레드와인 2종)-드라이+스위트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-1958-1009011?tpa_index18274=8&PB_1410486717=17&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_7945d8afe0d21fe4db2eda5f268a.jpeg,"55,000 P",FALSE
[전라남도 본청] 청태전 지함 5구 (3년발효),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-17025-1013001?tpa_index18274=8&PB_1410486717=18&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3b724cce8f53911479c25a3e285f.jpg,"30,000 P",FALSE
[전북 정읍시] 두손푸드_마시는 죽 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-14992-1012005?tpa_index18274=8&PB_1410486717=18&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_6582de44a5c9d74c478e1ff3af1b.png,"30,000 P",FALSE
[전북 진안] 진안홍삼 데일리,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-10864-1012009?tpa_index18274=8&PB_1410486717=18&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_160b79c67ed863696165d077284a.jpg,"35,000 P",FALSE
[전라북도 본청] 참예우 한우세트1+(등심+국거리+장조림 각 500g),A,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-6341-1012001?tpa_index18274=8&PB_1410486717=18&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_651d3426ae86a86a5c15c6cce849.jpg,"120,000 P",FALSE
우리밀 밀순 분말 세트(밀순100%),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-18587-1005006?tpa_index18274=8&PB_1410486717=18&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_b025e8398531b1153060333ceb0d.jpg,"30,000 P",FALSE
[대구 서구]곰곰이 모달 차렵이불,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-12140-1003004?tpa_index18274=8&PB_1410486717=18&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_3af44fb54a588a36bccb3289b8ec.jpg,"65,000 P",FALSE
나날 오각 도자기 굽접시,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-19628-1008029?tpa_index18274=8&PB_1410486717=18&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_37a3af2ab41960d58a8d6f00f2e8.jpg,"150,000 P",FALSE
더마음 고구마고추장 3종 선물세트,C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-16973-1011007?tpa_index18274=8&PB_1410486717=18&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_f52686ca4dd521661468f9a024d7.jpg,"29,000 P",FALSE
[전라남도 본청] 맥녹 바디헤어겸용 보성맥녹비누(100g*3개입),C,https://shop.ilovegohyang.go.kr/kwa-ABS_goods_v-616-1013001?tpa_index18274=8&PB_1410486717=19&SCROLLLOADING=Y,https://shop.ilovegohyang.go.kr/thumb/d593060f9bf1cef1b7c8c1e58464c59a/800_800_fff8e66565b794f9d31e2ca50228.jpg,"15,000 P",FALSE
